InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Gender,Age,Amount
539990,22349,DOG BOWL CHASING BALL DESIGN,1,23/12/2010 16:31,3.75,NA,United Kingdom,Male,29,3.75
539990,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,1,23/12/2010 16:31,1.25,NA,United Kingdom,Male,29,1.25
539991,22111,SCOTTIE DOG HOT WATER BOTTLE,1,23/12/2010 16:49,4.95,NA,United Kingdom,Male,29,4.95
539991,21324,HANGING MEDINA LANTERN SMALL,2,23/12/2010 16:49,2.95,NA,United Kingdom,Male,29,5.9
539997,84689,NA,5,04/01/2011 10:15,0,NA,United Kingdom,Male,29,0
540000,84499,NA,-9,04/01/2011 10:17,0,NA,United Kingdom,Male,29,0
540026,DOT,DOTCOM POSTAGE,1,04/01/2011 13:25,469.7,NA,United Kingdom,Male,29,469.7
540026,20704,MR ROBOT SOFT TOY,1,04/01/2011 13:25,14.43,NA,United Kingdom,Male,29,14.43
540026,90036F,"FLOWER GLASS GARLD NECKL36""TURQUOIS",1,04/01/2011 13:25,8.07,NA,United Kingdom,Male,29,8.07
540026,20931,BLUE POT PLANT CANDLE,1,04/01/2011 13:25,7.62,NA,United Kingdom,Male,29,7.62
540026,22933,BAKING MOULD EASTER EGG MILK CHOC,1,04/01/2011 13:25,5.91,NA,United Kingdom,Male,29,5.91
540026,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,04/01/2011 13:25,5.91,NA,United Kingdom,Male,29,5.91
540026,22371,AIRLINE BAG VINTAGE TOKYO 78,5,04/01/2011 13:25,4.21,NA,United Kingdom,Male,29,21.05
540026,22380,TOY TIDY SPACEBOY,1,04/01/2011 13:25,4.21,NA,United Kingdom,Male,29,4.21
540026,85040A,S/4 PINK FLOWER CANDLES IN BOWL,4,04/01/2011 13:25,3.36,NA,United Kingdom,Male,29,13.44
540026,35965,FOLKART HEART NAPKIN RINGS,2,04/01/2011 13:25,3.36,NA,United Kingdom,Male,29,6.72
540026,84912B,GREEN ROSE WASHBAG,1,04/01/2011 13:25,3.36,NA,United Kingdom,Male,29,3.36
540026,85049D,BRIGHT BLUES RIBBONS,1,04/01/2011 13:25,2.51,NA,United Kingdom,Male,29,2.51
540026,20663,QUEEN OF THE SKIES HOLIDAY PURSE,2,04/01/2011 13:25,2.51,NA,United Kingdom,Male,29,5.02
540026,21205,MULTICOLOUR 3D BALLS GARLAND,3,04/01/2011 13:25,2.51,NA,United Kingdom,Male,29,7.53
540026,21618,4 WILDFLOWER BOTANICAL CANDLES,1,04/01/2011 13:25,2.51,NA,United Kingdom,Male,29,2.51
540026,85170D,SET/6 PINK BIRD T-LIGHT CANDLES,6,04/01/2011 13:25,2.51,NA,United Kingdom,Male,29,15.06
540026,84870B,BLUE GEISHA GIRL,4,04/01/2011 13:25,2.51,NA,United Kingdom,Male,29,10.04
540026,85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,4,04/01/2011 13:25,1.66,NA,United Kingdom,Male,29,6.64
540026,22452,MEASURING TAPE BABUSHKA PINK,13,04/01/2011 13:25,1.66,NA,United Kingdom,Male,29,21.58
540026,22603,CHRISTMAS RETROSPOT TREE WOOD,1,04/01/2011 13:25,1.66,NA,United Kingdom,Male,29,1.66
540026,70006,LOVE HEART POCKET WARMER,3,04/01/2011 13:25,1.66,NA,United Kingdom,Male,29,4.98
540026,21494,ROTATING LEAVES T-LIGHT HOLDER,12,04/01/2011 13:25,1.66,NA,United Kingdom,Male,29,19.92
540026,22132,RED LOVE HEART SHAPE CUP,1,04/01/2011 13:25,1.66,NA,United Kingdom,Male,29,1.66
540026,22211,WOOD STAMP SET FLOWERS,3,04/01/2011 13:25,1.66,NA,United Kingdom,Male,29,4.98
540026,84931B,BLUE SCOTTIE DOG W FLOWER PATTERN,4,04/01/2011 13:25,1.66,NA,United Kingdom,Male,29,6.64
540026,85071D,CHARLIE+LOLA MY ROOM DOOR SIGN,2,04/01/2011 13:25,0.85,NA,United Kingdom,Male,29,1.7
540026,20655,QUEEN OF SKIES LUGGAGE TAG,4,04/01/2011 13:25,0.85,NA,United Kingdom,Male,29,3.4
540026,20659,ECONOMY LUGGAGE TAG,2,04/01/2011 13:25,0.85,NA,United Kingdom,Male,29,1.7
540026,20717,STRAWBERRY SHOPPER BAG,30,04/01/2011 13:25,0.85,NA,United Kingdom,Male,29,25.5
540026,22074,6 RIBBONS SHIMMERING PINKS,15,04/01/2011 13:25,0.85,NA,United Kingdom,Male,29,12.75
540026,22248,DECORATION  PINK CHICK MAGIC GARDEN,9,04/01/2011 13:25,0.81,NA,United Kingdom,Male,29,7.29
540026,85203,HANGING WOOD AND FELT BUTTERFLY,3,04/01/2011 13:25,0.43,NA,United Kingdom,Male,29,1.29
540026,21801,CHRISTMAS TREE DECORATION WITH BELL,17,04/01/2011 13:25,0.43,NA,United Kingdom,Male,29,7.31
540026,21883,STARS GIFT TAPE,28,04/01/2011 13:25,0.43,NA,United Kingdom,Male,29,12.04
540154,22423,REGENCY CAKESTAND 3 TIER,1,05/01/2011 11:30,25.49,NA,United Kingdom,Male,29,25.49
540154,84968C,SET OF 16 VINTAGE PISTACHIO CUTLERY,4,05/01/2011 11:30,8.47,NA,United Kingdom,Male,29,33.88
540154,85163B,BLACK BAROQUE WALL CLOCK,1,05/01/2011 11:30,8.47,NA,United Kingdom,Male,29,8.47
540154,22457,NATURAL SLATE HEART CHALKBOARD,1,05/01/2011 11:30,5.91,NA,United Kingdom,Male,29,5.91
540154,90161D,ANT COPPER PINK BOUDICCA BRACELET,2,05/01/2011 11:30,5.09,NA,United Kingdom,Male,29,10.18
540154,46776F,WOVEN ROSE GARDEN CUSHION COVER,1,05/01/2011 11:30,4.21,NA,United Kingdom,Male,29,4.21
540154,84923,PINK BUTTERFLY HANDBAG W BOBBLES,1,05/01/2011 11:30,4.21,NA,United Kingdom,Male,29,4.21
540154,22162,HEART GARLAND RUSTIC PADDED,1,05/01/2011 11:30,3.36,NA,United Kingdom,Male,29,3.36
540154,21914,BLUE HARMONICA IN BOX,1,05/01/2011 11:30,2.51,NA,United Kingdom,Male,29,2.51
540154,22988,SOLDIERS EGG CUP,4,05/01/2011 11:30,2.51,NA,United Kingdom,Male,29,10.04
540154,85180B,PINK HEARTS LIGHT CHAIN,3,05/01/2011 11:30,2.51,NA,United Kingdom,Male,29,7.53
540154,90115,SUMMER BUTTERFLIES BAG CHARM,2,05/01/2011 11:30,2.51,NA,United Kingdom,Male,29,5.02
540154,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,3,05/01/2011 11:30,2.13,NA,United Kingdom,Male,29,6.39
540154,22418,10 COLOUR SPACEBOY PEN,2,05/01/2011 11:30,1.66,NA,United Kingdom,Male,29,3.32
540154,47591B,SCOTTIES CHILDRENS APRON,3,05/01/2011 11:30,1.66,NA,United Kingdom,Male,29,4.98
540154,47594B,SCOTTIES DESIGN WASHBAG,3,05/01/2011 11:30,1.66,NA,United Kingdom,Male,29,4.98
540154,84931B,BLUE SCOTTIE DOG W FLOWER PATTERN,2,05/01/2011 11:30,1.66,NA,United Kingdom,Male,29,3.32
540154,21494,ROTATING LEAVES T-LIGHT HOLDER,1,05/01/2011 11:30,1.66,NA,United Kingdom,Male,29,1.66
540154,10135,COLOURING PENCILS BROWN TUBE,3,05/01/2011 11:30,1.28,NA,United Kingdom,Male,29,3.84
540154,22545,MINI JIGSAW BUNNIES,1,05/01/2011 11:30,0.85,NA,United Kingdom,Male,29,0.85
540154,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,3,05/01/2011 11:30,0.85,NA,United Kingdom,Male,29,2.55
540154,85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",5,05/01/2011 11:30,0.85,NA,United Kingdom,Male,29,4.25
540154,85169C,EAU DE NIL LOVE BIRD CANDLE,1,05/01/2011 11:30,0.85,NA,United Kingdom,Male,29,0.85
540154,22250,DECORATION  BUTTERFLY  MAGIC GARDEN,3,05/01/2011 11:30,0.81,NA,United Kingdom,Male,29,2.43
540154,21880,RED RETROSPOT TAPE,12,05/01/2011 11:30,0.43,NA,United Kingdom,Male,29,5.16
540154,22134,MINI LADLE LOVE HEART RED,4,05/01/2011 11:30,0.43,NA,United Kingdom,Male,29,1.72
540154,22135,MINI LADLE LOVE HEART PINK,5,05/01/2011 11:30,0.43,NA,United Kingdom,Male,29,2.15
540154,22344,PARTY PIZZA DISH PINK POLKADOT,5,05/01/2011 11:30,0.43,NA,United Kingdom,Male,29,2.15
540238,22751,FELTCRAFT PRINCESS OLIVIA DOLL,1,05/01/2011 14:44,7.62,NA,United Kingdom,Male,29,7.62
540238,90030B,RED KUKUI COCONUT SEED NECKLACE,1,05/01/2011 14:44,5.94,NA,United Kingdom,Male,29,5.94
540238,47585A,PINK FAIRY CAKE CUSHION COVER,1,05/01/2011 14:44,4.21,NA,United Kingdom,Male,29,4.21
540238,85059,FRENCH ENAMEL WATER BASIN,1,05/01/2011 14:44,3.36,NA,United Kingdom,Male,29,3.36
540238,82613B,"METAL SIGN,CUPCAKE SINGLE HOOK",1,05/01/2011 14:44,0.85,NA,United Kingdom,Male,29,0.85
540238,85169D,PINK LOVE BIRD CANDLE,3,05/01/2011 14:44,0.85,NA,United Kingdom,Male,29,2.55
540255,84968A,SET OF 16 VINTAGE ROSE CUTLERY,2,05/01/2011 16:50,8.47,NA,United Kingdom,Male,29,16.94
540255,22722,SET OF 6 SPICE TINS PANTRY DESIGN,1,05/01/2011 16:50,8.47,NA,United Kingdom,Male,29,8.47
540255,21820,GLITTER HEART GARLAND WITH BELLS,1,05/01/2011 16:50,7.62,NA,United Kingdom,Male,29,7.62
540255,21467,CHERRY CROCHET FOOD COVER,1,05/01/2011 16:50,7.62,NA,United Kingdom,Male,29,7.62
540255,84563A,PINK & WHITE BREAKFAST TRAY,1,05/01/2011 16:50,4.21,NA,United Kingdom,Male,29,4.21
540255,85087,CANDY SPOT CUSHION COVER,4,05/01/2011 16:50,3.36,NA,United Kingdom,Male,29,13.44
540255,47504H,ENGLISH ROSE SPIRIT LEVEL,1,05/01/2011 16:50,3.36,NA,United Kingdom,Male,29,3.36
540255,47504K,ENGLISH ROSE GARDEN SECATEURS,1,05/01/2011 16:50,3.36,NA,United Kingdom,Male,29,3.36
540255,90114,SUMMER DAISIES BAG CHARM,1,05/01/2011 16:50,2.51,NA,United Kingdom,Male,29,2.51
540255,21557,SET OF 6 FUNKY BEAKERS,5,05/01/2011 16:50,2.51,NA,United Kingdom,Male,29,12.55
540255,21992,VINTAGE PAISLEY STATIONERY SET,2,05/01/2011 16:50,2.51,NA,United Kingdom,Male,29,5.02
540255,22094,RED RETROSPOT TISSUE BOX,3,05/01/2011 16:50,2.51,NA,United Kingdom,Male,29,7.53
540255,21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",1,05/01/2011 16:50,2.51,NA,United Kingdom,Male,29,2.51
540255,84748,FOLK FELT HANGING MULTICOL GARLAND,2,05/01/2011 16:50,2.51,NA,United Kingdom,Male,29,5.02
540255,35971,ROSE FOLKART HEART DECORATIONS,1,05/01/2011 16:50,2.51,NA,United Kingdom,Male,29,2.51
540255,22478,BIRDHOUSE GARDEN MARKER,1,05/01/2011 16:50,2.51,NA,United Kingdom,Male,29,2.51
540255,22479,DAISY GARDEN MARKER,1,05/01/2011 16:50,2.51,NA,United Kingdom,Male,29,2.51
540255,21846,PINK DIAMANTE PEN IN GIFT BOX,5,05/01/2011 16:50,1.66,NA,United Kingdom,Male,29,8.3
540255,85032D,YULETIDE IMAGES GIFT WRAP SET,1,05/01/2011 16:50,1.66,NA,United Kingdom,Male,29,1.66
540255,84012,MAGIC SHEEP WOOL GROWING FROM PAPER,2,05/01/2011 16:50,1.66,NA,United Kingdom,Male,29,3.32
540255,20616,CHERRY BLOSSOM PASSPORT COVER,1,05/01/2011 16:50,1.66,NA,United Kingdom,Male,29,1.66
540255,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,05/01/2011 16:50,1.28,NA,United Kingdom,Male,29,1.28
540255,10135,COLOURING PENCILS BROWN TUBE,4,05/01/2011 16:50,1.28,NA,United Kingdom,Male,29,5.12
540255,22074,6 RIBBONS SHIMMERING PINKS,5,05/01/2011 16:50,0.85,NA,United Kingdom,Male,29,4.25
540255,20866,BLUE ROSE FABRIC MIRROR,2,05/01/2011 16:50,0.85,NA,United Kingdom,Male,29,1.7
540255,21028,NINJA RABBIT BLACK,1,05/01/2011 16:50,0.85,NA,United Kingdom,Male,29,0.85
540255,20717,STRAWBERRY SHOPPER BAG,11,05/01/2011 16:50,0.85,NA,United Kingdom,Male,29,9.35
540255,22216,T-LIGHT HOLDER WHITE LACE,4,05/01/2011 16:50,0.81,NA,United Kingdom,Male,29,3.24
540255,21802,CHRISTMAS TREE HEART DECORATION,2,05/01/2011 16:50,0.43,NA,United Kingdom,Male,29,0.86
540255,21883,STARS GIFT TAPE,5,05/01/2011 16:50,0.43,NA,United Kingdom,Male,29,2.15
540352,22835,HOT WATER BOTTLE I AM SO POORLY,3,06/01/2011 14:27,9.32,NA,United Kingdom,Male,29,27.96
540352,22694,WICKER STAR,1,06/01/2011 14:27,4.21,NA,United Kingdom,Male,29,4.21
540352,22201,FRYING PAN BLUE POLKADOT,1,06/01/2011 14:27,3.36,NA,United Kingdom,Male,29,3.36
540352,85059,FRENCH ENAMEL WATER BASIN,4,06/01/2011 14:27,3.36,NA,United Kingdom,Male,29,13.44
540352,22447,PIN CUSHION BABUSHKA BLUE,1,06/01/2011 14:27,2.51,NA,United Kingdom,Male,29,2.51
540352,22560,TRADITIONAL MODELLING CLAY,1,06/01/2011 14:27,2.51,NA,United Kingdom,Male,29,2.51
540352,21557,SET OF 6 FUNKY BEAKERS,3,06/01/2011 14:27,2.51,NA,United Kingdom,Male,29,7.53
540352,20663,QUEEN OF THE SKIES HOLIDAY PURSE,2,06/01/2011 14:27,2.51,NA,United Kingdom,Male,29,5.02
540352,90205A,LARGE MINT DIAMANTE HAIRSLIDE,2,06/01/2011 14:27,1.69,NA,United Kingdom,Male,29,3.38
540352,20616,CHERRY BLOSSOM PASSPORT COVER,2,06/01/2011 14:27,1.66,NA,United Kingdom,Male,29,3.32
540352,22572,ROCKING HORSE GREEN CHRISTMAS,1,06/01/2011 14:27,1.66,NA,United Kingdom,Male,29,1.66
540352,90125D,PURPLE BERTIE GLASS BEAD BAG CHARM,2,06/01/2011 14:27,1.66,NA,United Kingdom,Male,29,3.32
540352,82580,BATHROOM METAL SIGN,1,06/01/2011 14:27,1.28,NA,United Kingdom,Male,29,1.28
540352,21775,DECORATIVE FLORE BATHROOM BOTTLE,2,06/01/2011 14:27,1.28,NA,United Kingdom,Male,29,2.56
540352,22481,BLACK TEA TOWEL CLASSIC DESIGN,3,06/01/2011 14:27,0.85,NA,United Kingdom,Male,29,2.55
540352,82613D,METAL SIGN CUPCAKE SINGLE HOOK,10,06/01/2011 14:27,0.85,NA,United Kingdom,Male,29,8.5
540352,22279,POCKET BAG BLUE PAISLEY RED SPOT,9,06/01/2011 14:27,0.85,NA,United Kingdom,Male,29,7.65
540352,21220,SET/4 BADGES DOGS,1,06/01/2011 14:27,0.85,NA,United Kingdom,Male,29,0.85
540352,20717,STRAWBERRY SHOPPER BAG,7,06/01/2011 14:27,0.85,NA,United Kingdom,Male,29,5.95
540352,72051S,BAG OF SILVER STONES,2,06/01/2011 14:27,0.84,NA,United Kingdom,Male,29,1.68
540352,22345,PARTY PIZZA DISH BLUE POLKADOT,3,06/01/2011 14:27,0.43,NA,United Kingdom,Male,29,1.29
540352,84251B,"GREETING CARD, STICKY GORDON",2,06/01/2011 14:27,0.43,NA,United Kingdom,Male,29,0.86
540355,21955,DOORMAT UNION JACK GUNS AND ROSES,1,06/01/2011 15:11,12.72,NA,United Kingdom,Male,29,12.72
540355,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,7,06/01/2011 15:11,8.47,NA,United Kingdom,Male,29,59.29
540355,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2,06/01/2011 15:11,6.77,NA,United Kingdom,Male,29,13.54
540355,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,1,06/01/2011 15:11,5.91,NA,United Kingdom,Male,29,5.91
540355,22069,BROWN  PIRATE TREASURE CHEST,2,06/01/2011 15:11,4.21,NA,United Kingdom,Male,29,8.42
540355,22080,RIBBON REEL POLKADOTS,1,06/01/2011 15:11,4.21,NA,United Kingdom,Male,29,4.21
540355,21328,BALLOONS  WRITING SET,4,06/01/2011 15:11,3.36,NA,United Kingdom,Male,29,13.44
540355,21329,DINOSAURS  WRITING SET,4,06/01/2011 15:11,3.36,NA,United Kingdom,Male,29,13.44
540355,20719,WOODLAND CHARLOTTE BAG,37,06/01/2011 15:11,2.51,NA,United Kingdom,Male,29,92.87
540355,21327,SKULLS WRITING SET,3,06/01/2011 15:11,2.51,NA,United Kingdom,Male,29,7.53
540355,21240,BLUE POLKADOT CUP,1,06/01/2011 15:11,1.66,NA,United Kingdom,Male,29,1.66
540355,22732,3D VINTAGE CHRISTMAS STICKERS,5,06/01/2011 15:11,1.66,NA,United Kingdom,Male,29,8.3
540355,21215,IVORY PAPER CUP CAKE CASES,5,06/01/2011 15:11,1.28,NA,United Kingdom,Male,29,6.4
540355,20724,RED RETROSPOT CHARLOTTE BAG,1,06/01/2011 15:11,0,NA,United Kingdom,Male,29,0
540356,22727,ALARM CLOCK BAKELIKE RED,1,06/01/2011 15:12,8.47,NA,United Kingdom,Male,29,8.47
540356,22110,BIRD HOUSE HOT WATER BOTTLE,1,06/01/2011 15:12,7.62,NA,United Kingdom,Male,29,7.62
540356,21931,JUMBO STORAGE BAG SUKI,11,06/01/2011 15:12,5.06,NA,United Kingdom,Male,29,55.66
540356,21930,JUMBO STORAGE BAG SKULLS,1,06/01/2011 15:12,4.21,NA,United Kingdom,Male,29,4.21
540356,22077,6 RIBBONS RUSTIC CHARM,2,06/01/2011 15:12,4.21,NA,United Kingdom,Male,29,8.42
540356,20723,STRAWBERRY CHARLOTTE BAG,2,06/01/2011 15:12,2.51,NA,United Kingdom,Male,29,5.02
540375,22526,WHEELBARROW FOR CHILDREN,1,06/01/2011 17:26,12.75,NA,United Kingdom,Male,29,12.75
540418,46775D,SUNSET COLOUR CHUNKY KNITTED THROW,1,07/01/2011 11:04,11.02,NA,United Kingdom,Male,29,11.02
540418,20700,GREEN CAT FLORAL CUSHION COVER,1,07/01/2011 11:04,10.17,NA,United Kingdom,Male,29,10.17
540418,85096,HILDA CANDY SPOT RABBIT,1,07/01/2011 11:04,7.62,NA,United Kingdom,Male,29,7.62
540418,90060F,FIRE POLISHED GLASS NECKL GREEN,1,07/01/2011 11:04,5.94,NA,United Kingdom,Male,29,5.94
540418,85152,HAND OVER THE CHOCOLATE   SIGN,1,07/01/2011 11:04,4.21,NA,United Kingdom,Male,29,4.21
540418,21110,LARGE CAKE TOWEL PINK SPOTS,12,07/01/2011 11:04,4.21,NA,United Kingdom,Male,29,50.52
540418,22880,NUMBER TILE VINTAGE FONT 1,1,07/01/2011 11:04,4.21,NA,United Kingdom,Male,29,4.21
540418,84916,HAND TOWEL PALE BLUE W FLOWERS,1,07/01/2011 11:04,4.21,NA,United Kingdom,Male,29,4.21
540418,22379,RECYCLING BAG RETROSPOT,1,07/01/2011 11:04,4.21,NA,United Kingdom,Male,29,4.21
540418,22381,TOY TIDY PINK POLKADOT,1,07/01/2011 11:04,4.21,NA,United Kingdom,Male,29,4.21
540418,47563A,RETRO LONGBOARD IRONING BOARD COVER,1,07/01/2011 11:04,3.36,NA,United Kingdom,Male,29,3.36
540418,46118,FUNKY MONKEY CUSHION COVER,2,07/01/2011 11:04,3.36,NA,United Kingdom,Male,29,6.72
540418,84086C,PINK/PURPLE RETRO RADIO,4,07/01/2011 11:04,2.51,NA,United Kingdom,Male,29,10.04
540418,85049E,SCANDINAVIAN REDS RIBBONS,1,07/01/2011 11:04,2.51,NA,United Kingdom,Male,29,2.51
540418,21012,ANTIQUE ALL GLASS CANDLESTICK,4,07/01/2011 11:04,2.51,NA,United Kingdom,Male,29,10.04
540418,85106,CUT GLASS HEXAGON T-LIGHT HOLDER,5,07/01/2011 11:04,1.66,NA,United Kingdom,Male,29,8.3
540418,22601,CHRISTMAS RETROSPOT ANGEL WOOD,2,07/01/2011 11:04,1.66,NA,United Kingdom,Male,29,3.32
540418,20854,BLUE PATCH PURSE PINK HEART,3,07/01/2011 11:04,1.66,NA,United Kingdom,Male,29,4.98
540418,21775,DECORATIVE FLORE BATHROOM BOTTLE,1,07/01/2011 11:04,1.28,NA,United Kingdom,Male,29,1.28
540418,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,07/01/2011 11:04,1.28,NA,United Kingdom,Male,29,2.56
540418,22713,CARD I LOVE LONDON,2,07/01/2011 11:04,0.85,NA,United Kingdom,Male,29,1.7
540418,22716,CARD CIRCUS PARADE,1,07/01/2011 11:04,0.85,NA,United Kingdom,Male,29,0.85
540418,82613B,"METAL SIGN,CUPCAKE SINGLE HOOK",3,07/01/2011 11:04,0.85,NA,United Kingdom,Male,29,2.55
540418,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,10,07/01/2011 11:04,0.85,NA,United Kingdom,Male,29,8.5
540418,22396,MAGNETS PACK OF 4 RETRO PHOTO,4,07/01/2011 11:04,0.85,NA,United Kingdom,Male,29,3.4
540418,21918,SET 12 KIDS COLOUR  CHALK STICKS,1,07/01/2011 11:04,0.85,NA,United Kingdom,Male,29,0.85
540418,22023,EMPIRE BIRTHDAY CARD,1,07/01/2011 11:04,0.85,NA,United Kingdom,Male,29,0.85
540418,21801,CHRISTMAS TREE DECORATION WITH BELL,15,07/01/2011 11:04,0.43,NA,United Kingdom,Male,29,6.45
540468,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,1,07/01/2011 13:55,20.38,NA,United Kingdom,Male,29,20.38
540468,22752,SET 7 BABUSHKA NESTING BOXES,1,07/01/2011 13:55,16.98,NA,United Kingdom,Male,29,16.98
540468,22189,CREAM HEART CARD HOLDER,1,07/01/2011 13:55,8.47,NA,United Kingdom,Male,29,8.47
540468,84313B,BLUE TV TRAY TABLE,3,07/01/2011 13:55,5.91,NA,United Kingdom,Male,29,17.73
540468,22222,CAKE PLATE LOVEBIRD WHITE,4,07/01/2011 13:55,4.21,NA,United Kingdom,Male,29,16.84
540468,22372,AIRLINE BAG VINTAGE WORLD CHAMPION,2,07/01/2011 13:55,4.21,NA,United Kingdom,Male,29,8.42
540468,46118,FUNKY MONKEY CUSHION COVER,3,07/01/2011 13:55,3.36,NA,United Kingdom,Male,29,10.08
540468,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,1,07/01/2011 13:55,3.36,NA,United Kingdom,Male,29,3.36
540468,21429,RED GINGHAM ROSE JEWELLERY BOX,1,07/01/2011 13:55,3.36,NA,United Kingdom,Male,29,3.36
540468,84660A,WHITE STITCHED WALL CLOCK,1,07/01/2011 13:55,3.36,NA,United Kingdom,Male,29,3.36
540468,22079,RIBBON REEL HEARTS DESIGN,1,07/01/2011 13:55,3.36,NA,United Kingdom,Male,29,3.36
540468,22325,MOBILE VINTAGE HEARTS,3,07/01/2011 13:55,3.36,NA,United Kingdom,Male,29,10.08
540468,85036B,CHOCOLATE 1 WICK MORRIS BOX CANDLE,1,07/01/2011 13:55,3.36,NA,United Kingdom,Male,29,3.36
540468,20972,PINK CREAM FELT CRAFT TRINKET BOX,1,07/01/2011 13:55,2.51,NA,United Kingdom,Male,29,2.51
540468,21012,ANTIQUE ALL GLASS CANDLESTICK,12,07/01/2011 13:55,2.51,NA,United Kingdom,Male,29,30.12
540468,85180A,RED HEARTS LIGHT CHAIN,3,07/01/2011 13:55,2.51,NA,United Kingdom,Male,29,7.53
540468,21205,MULTICOLOUR 3D BALLS GARLAND,4,07/01/2011 13:55,2.51,NA,United Kingdom,Male,29,10.04
540468,21294,ETCHED GLASS COASTER,2,07/01/2011 13:55,2.51,NA,United Kingdom,Male,29,5.02
540468,85180B,PINK HEARTS LIGHT CHAIN,5,07/01/2011 13:55,2.51,NA,United Kingdom,Male,29,12.55
540468,90119,METALIC LEAVES BAG CHARMS,1,07/01/2011 13:55,2.51,NA,United Kingdom,Male,29,2.51
540468,22196,SMALL HEART MEASURING SPOONS,1,07/01/2011 13:55,1.66,NA,United Kingdom,Male,29,1.66
540468,22438,BALLOON ART MAKE YOUR OWN FLOWERS,3,07/01/2011 13:55,1.66,NA,United Kingdom,Male,29,4.98
540468,22453,MEASURING TAPE BABUSHKA BLUE,1,07/01/2011 13:55,1.66,NA,United Kingdom,Male,29,1.66
540468,21948,SET OF 6 CAKE CHOPSTICKS,2,07/01/2011 13:55,1.28,NA,United Kingdom,Male,29,2.56
540468,22715,CARD WEDDING DAY,1,07/01/2011 13:55,0.85,NA,United Kingdom,Male,29,0.85
540468,47593B,SCOTTIE DOGS BABY BIB,7,07/01/2011 13:55,0.85,NA,United Kingdom,Male,29,5.95
540468,22024,RAINY LADIES BIRTHDAY CARD,2,07/01/2011 13:55,0.85,NA,United Kingdom,Male,29,1.7
540468,90214L,"LETTER ""L"" BLING KEY RING",1,07/01/2011 13:55,0.85,NA,United Kingdom,Male,29,0.85
540468,85131D,BEADED CRYSTAL HEART PINK ON STICK,8,07/01/2011 13:55,0.85,NA,United Kingdom,Male,29,6.8
540468,85169A,IVORY LOVE BIRD CANDLE,2,07/01/2011 13:55,0.85,NA,United Kingdom,Male,29,1.7
540468,21883,STARS GIFT TAPE,1,07/01/2011 13:55,0.43,NA,United Kingdom,Male,29,0.43
540468,22135,MINI LADLE LOVE HEART PINK,12,07/01/2011 13:55,0.43,NA,United Kingdom,Male,29,5.16
540476,46000P,POLYESTER FILLER PAD 65CMx65CM,1,07/01/2011 14:44,4.25,NA,United Kingdom,Male,29,4.25
540549,21587,NA,-53,10/01/2011 09:07,0,NA,United Kingdom,Male,29,0
540551,90062,CARNIVAL BRACELET,2,10/01/2011 09:43,12.75,NA,United Kingdom,Male,29,25.5
540551,21755,LOVE BUILDING BLOCK WORD,1,10/01/2011 09:43,11.87,NA,United Kingdom,Male,29,11.87
540551,22165,"DIAMANTE HEART SHAPED WALL MIRROR,",1,10/01/2011 09:43,11.02,NA,United Kingdom,Male,29,11.02
540551,84813,SET OF 4 DIAMOND NAPKIN RINGS,1,10/01/2011 09:43,8.47,NA,United Kingdom,Male,29,8.47
540551,21164,HOME SWEET HOME METAL SIGN,5,10/01/2011 09:43,5.91,NA,United Kingdom,Male,29,29.55
540551,21288,STRIPEY CHOCOLATE NESTING BOXES,1,10/01/2011 09:43,5.91,NA,United Kingdom,Male,29,5.91
540551,22115,METAL SIGN EMPIRE TEA,1,10/01/2011 09:43,5.91,NA,United Kingdom,Male,29,5.91
540551,22457,NATURAL SLATE HEART CHALKBOARD,1,10/01/2011 09:43,5.91,NA,United Kingdom,Male,29,5.91
540551,90198A,VINTAGE ROSE BEAD BRACELET RASPBERR,1,10/01/2011 09:43,4.24,NA,United Kingdom,Male,29,4.24
540551,90200D,PINK SWEETHEART BRACELET,2,10/01/2011 09:43,4.24,NA,United Kingdom,Male,29,8.48
540551,20712,JUMBO BAG WOODLAND ANIMALS,1,10/01/2011 09:43,4.21,NA,United Kingdom,Male,29,4.21
540551,21109,LARGE CAKE TOWEL CHOCOLATE SPOTS,8,10/01/2011 09:43,4.21,NA,United Kingdom,Male,29,33.68
540551,22383,LUNCH BAG SUKI  DESIGN,1,10/01/2011 09:43,4.21,NA,United Kingdom,Male,29,4.21
540551,84563A,PINK & WHITE BREAKFAST TRAY,1,10/01/2011 09:43,4.21,NA,United Kingdom,Male,29,4.21
